"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"9121","Victoria WEST Robotics Team","3115","10.8","1388","1393","2.5","0.7","7.7","-0.18","0.11","N/A","N/A","N/A","11-14-0","0.440"
"4592","M3 Mighty Mechanical Mustangs","3116","10.8","1388","1392","1.8","3.8","5.2","-0.11","-0.06","N/A","N/A","N/A","15-19-0","0.441"
"7232","Pharaohs","3117","10.8","1387","1392","3.4","4.8","2.6","-0.16","0.07","N/A","N/A","N/A","7-17-0","0.292"
"590","Chahta Warriors","3118","10.7","1387","1392","4","0.6","6.1","-0.24","0.02","N/A","N/A","N/A","5-7-1","0.423"
"5533","Electric Horse Power","3119","10.7","1387","1391","7.9","-0.2","3","-0.2","-0.07","N/A","N/A","N/A","6-18-0","0.250"
"2048","The Pink Panthers","3120","10.6","1386","1391","4.7","5.3","0.6","-0.09","-0.28","N/A","N/A","N/A","12-15-0","0.444"
"7611","AMAL HAWKS","3121","10.6","1386","1391","2.9","6.5","1.2","-0.2","-0.06","N/A","N/A","N/A","3-8-0","0.273"
"5816","Gra-V Robotics","3122","10.5","1385","1390","7.2","-0.8","4.1","-0.28","-0.01","N/A","N/A","N/A","10-24-0","0.294"
"5932","Tecmilenio Quetzales 5932","3123","10.5","1385","1390","1.5","4.6","4.3","-0.22","-0.06","N/A","N/A","N/A","4-6-0","0.400"
"8276","ETECHNOLOGY#8276","3124","10.5","1385","1390","1.3","4.7","4.5","-0.19","0.02","N/A","N/A","N/A","6-4-0","0.600"
"6843","Guardian Gears","3125","10.5","1385","1390","5.9","0.6","3.9","-0.27","0.05","N/A","N/A","N/A","4-8-0","0.333"
"8800","INDUSTRY ROBOTIC","3126","10.5","1385","1390","2.2","3.1","5.2","-0.21","-0.09","N/A","N/A","N/A","4-5-0","0.444"
"6874","IMPERIUM","3127","10.4","1384","1389","3.5","3.8","3.1","-0.2","-0.1","N/A","N/A","N/A","5-3-0","0.625"
"9262","Humberside Huskies 1","3128","10.4","1384","1389","1.8","3","5.7","-0.25","-0.04","N/A","N/A","N/A","1-11-0","0.083"
"6302","Greeneville High School Rob...","3129","10.4","1384","1389","2","6.5","2","-0.17","0","N/A","N/A","N/A","6-14-0","0.300"
"7292","HİTİT ANGELS - ÇOROBOT","3130","10.4","1384","1389","2.8","4","3.7","-0.16","-0.04","N/A","N/A","N/A","2-9-0","0.182"
"1989","Viking Robotics","3131","10.4","1384","1389","2.3","4.9","3.2","-0.2","0.18","N/A","N/A","N/A","6-15-3","0.313"
"7104","Benedictine Military School...","3132","10.3","1383","1388","2.5","4","3.8","-0.1","-0.07","N/A","N/A","N/A","9-15-0","0.375"
"7458","Senior Robotics Team","3133","10.3","1383","1388","2.6","1.8","5.9","-0.16","0.14","N/A","N/A","N/A","2-5-1","0.313"
"335","Skillz Tech Gear Botz","3134","10.3","1383","1388","2.2","3.9","4.1","-0.07","0.11","N/A","N/A","N/A","5-5-0","0.500"
"8060","Command B","3135","10.3","1383","1388","3.3","5.4","1.6","-0.09","-0.15","N/A","N/A","N/A","4-7-1","0.375"
"4603","Leones Francés - Peñoles","3136","10.3","1383","1388","0.2","5.3","4.7","-0.22","0.02","N/A","N/A","N/A","7-15-0","0.318"
"6428","STEMINEERS","3137","10.2","1382","1387","2.9","5","2.3","-0.03","-0.09","N/A","N/A","N/A","7-17-0","0.292"
"9018","Elko HS","3138","10.2","1382","1387","2.9","3.5","3.8","-0.19","-0.08","N/A","N/A","N/A","2-10-0","0.167"
"9081","Bluetonium","3139","10.2","1382","1387","1.5","6.8","2","-0.21","-0.22","N/A","N/A","N/A","8-16-0","0.333"
"7683","Harmonia","3140","10.2","1382","1387","0.4","4.2","5.6","-0.2","-0.11","N/A","N/A","N/A","2-7-0","0.222"
"5773","YAFL Mechatronics","3141","10.2","1382","1387","1.8","5.3","3","-0.21","-0.1","N/A","N/A","N/A","2-7-0","0.222"
"9096","Stowe Robotics","3142","10.2","1382","1387","0","6.5","3.7","-0.18","0.02","N/A","N/A","N/A","7-17-0","0.292"
"8064","Imperial Watch","3143","10.2","1382","1387","2","6.8","1.3","-0.26","0.1","N/A","N/A","N/A","2-8-0","0.200"
"5722","Plutonium Panthers 5722","3144","10.2","1382","1387","4","3.5","2.7","-0.23","0.07","N/A","N/A","N/A","2-10-0","0.167"
"7115","Red Lion Bots","3145","10.1","1382","1387","4.9","-0.1","5.3","-0.22","0.14","N/A","N/A","N/A","12-13-0","0.480"
"8070","CyberGriffins","3146","10.1","1382","1387","3.7","3.8","2.6","-0.18","-0.05","N/A","N/A","N/A","3-6-0","0.333"
"9086","Wildcat Robotics","3147","10.1","1382","1387","2.3","5.9","1.9","-0.21","-0.17","N/A","N/A","N/A","9-21-0","0.300"
"7288","NOMMA D3V1LB0TS","3148","10.1","1381","1386","5.6","2.8","1.7","-0.26","0.04","N/A","N/A","N/A","5-7-0","0.417"
"6636","Full Metal Beavers","3149","10.1","1381","1386","0.3","2.8","7.1","-0.26","-0.01","N/A","N/A","N/A","4-16-0","0.200"
"9172","Robo-sharks","3150","10.1","1381","1386","2.6","3.3","4.1","-0.21","-0.06","N/A","N/A","N/A","3-7-0","0.300"
"1750","ThunderStorm Robotics","3151","10","1381","1386","5","3.9","1.1","-0.12","-0.12","N/A","N/A","N/A","5-16-0","0.238"
"2538","The Plaid Pillagers","3152","10","1381","1385","5","3.1","1.9","-0.17","-0.02","N/A","N/A","N/A","4-5-0","0.444"
"7808","Dragoneers","3153","10","1381","1385","4.8","2.8","2.4","-0.3","-0.05","N/A","N/A","N/A","9-15-0","0.375"
"6591","Panther Powered Robotics 6591","3154","10","1380","1385","2.9","1.6","5.5","-0.2","0.22","N/A","N/A","N/A","13-12-1","0.519"
"8352","Code Gold","3155","10","1380","1385","1.5","7.1","1.4","-0.19","-0.23","N/A","N/A","N/A","9-15-0","0.375"
"988","Steel Phoenix","3156","9.9","1380","1385","2.2","4.3","3.5","-0.12","-0.15","N/A","N/A","N/A","4-8-0","0.333"
"9065","Prepa Tecmilenio - SpaceHawks","3157","9.9","1380","1385","0.8","3.4","5.7","-0.09","-0.01","N/A","N/A","N/A","3-9-0","0.250"
"1761","STEAMpunk Tigers","3158","9.9","1379","1384","2.4","3.8","3.7","-0.14","0.02","N/A","N/A","N/A","3-20-1","0.146"
"4395","Dundee Vi-Borgs","3159","9.9","1379","1384","2.3","1.1","6.5","-0.09","0.13","N/A","N/A","N/A","4-20-0","0.167"
"4782","PrepaTec - Borrebots","3160","9.9","1379","1384","-0.4","2.4","7.8","-0.21","0.04","N/A","N/A","N/A","2-8-0","0.200"
"3507","Ubotics","3161","9.8","1379","1384","5","5.3","-0.4","-0.12","-0.06","N/A","N/A","N/A","4-6-0","0.400"
"8372","HCN Storm","3162","9.8","1379","1384","1.5","4.2","4.2","-0.2","0.02","N/A","N/A","N/A","2-7-0","0.222"
"9053","Tecmiron Hawks","3163","9.8","1379","1384","1.6","6","2.3","-0.19","0.05","N/A","N/A","N/A","4-8-0","0.333"
"7185","TartanBots","3164","9.8","1379","1384","3","5.3","1.4","-0.12","-0.03","N/A","N/A","N/A","4-6-0","0.400"
"9042","SOARIN","3165","9.8","1379","1383","4.6","2.9","2.3","-0.21","-0.03","N/A","N/A","N/A","9-18-0","0.333"
"1450","XQ Robotix","3166","9.8","1378","1383","5.3","3.6","0.9","-0.17","-0.13","N/A","N/A","N/A","3-6-0","0.333"
"9296","HTHS Titans (Placeholder ti...","3167","9.8","1378","1383","3","2.8","4","-0.22","0.08","N/A","N/A","N/A","6-18-0","0.250"
"8298","Mighty Morphing Banana Slugs","3168","9.7","1378","1383","2.7","5.4","1.6","-0.12","0.07","N/A","N/A","N/A","3-6-1","0.350"
"6102","Mustangs","3169","9.6","1377","1382","2","2.7","4.9","-0.24","0.09","N/A","N/A","N/A","8-15-1","0.354"
"6540","Dynamo","3170","9.6","1377","1382","1.1","5.9","2.5","-0.24","0.03","N/A","N/A","N/A","3-6-0","0.333"
"8591","Angels","3171","9.6","1377","1382","0.5","3.7","5.4","-0.23","-0.02","N/A","N/A","N/A","7-12-0","0.368"
"7037","Jeunes D'Argent - FresnilloPLC","3172","9.5","1377","1382","2.3","3.5","3.8","-0.22","0.06","N/A","N/A","N/A","5-6-0","0.455"
"6711","Millennial Falcons","3173","9.5","1377","1382","4.4","0.1","5","-0.23","0.12","N/A","N/A","N/A","6-6-0","0.500"
"2789","TEXPLOSION","3174","9.5","1376","1381","3.8","0.3","5.4","-0.23","0.03","N/A","N/A","N/A","8-19-0","0.296"
"8615","SAZANKA Robotics","3175","9.5","1376","1381","1.3","4.1","4.2","-0.13","0.06","N/A","N/A","N/A","2-10-0","0.167"
"5841","The Patriots","3176","9.5","1376","1381","2.9","3","3.6","-0.23","-0.1","N/A","N/A","N/A","6-17-1","0.271"
"9183","RoboComets","3177","9.5","1376","1381","2.8","2.8","3.9","-0.23","-0.07","N/A","N/A","N/A","6-17-1","0.271"
"3822","Neon Kraken","3178","9.4","1375","1380","4","3.3","2.1","-0.23","0.13","N/A","N/A","N/A","9-14-1","0.396"
"3619","Blackhawks","3179","9.3","1375","1380","2.5","5.8","1.1","-0.02","-0.12","N/A","N/A","N/A","8-16-0","0.333"
"5785","The Shield","3180","9.3","1375","1380","-1","4.8","5.6","-0.2","-0.07","N/A","N/A","N/A","3-9-0","0.250"
"6880","Universal Serial Brawlers (...","3181","9.3","1375","1380","2.5","4","2.8","-0.14","0.08","N/A","N/A","N/A","4-6-0","0.400"
"2515","Marshall Robotics and Engin...","3182","9.3","1374","1379","0.8","1.8","6.7","-0.2","0.06","N/A","N/A","N/A","1-9-0","0.100"
"7479","Cardinals Robotics Team","3183","9.3","1374","1379","5.8","0.5","2.9","-0.25","-0.03","N/A","N/A","N/A","4-8-0","0.333"
"7296","TeRoBoT","3184","9.3","1374","1379","1.3","5.5","2.5","-0.12","-0.04","N/A","N/A","N/A","4-5-0","0.444"
"8754","Meister Robotics","3185","9.3","1374","1379","1.3","2.5","5.5","-0.21","-0.05","N/A","N/A","N/A","6-15-0","0.286"
"8863","ANATOLIAN DEAF ETERNALS ROB...","3186","9.3","1374","1379","6","4.5","-1.2","-0.22","-0.09","N/A","N/A","N/A","3-5-1","0.389"
"5509","Like a Boss","3187","9.2","1374","1379","1.4","4.6","3.2","-0.25","0.01","N/A","N/A","N/A","6-18-0","0.250"
"8514","Junior Squirrels","3188","9.2","1374","1379","2.8","6.2","0.2","-0.16","-0.1","N/A","N/A","N/A","7-17-0","0.292"
"7401","DevTech117","3189","9.1","1373","1378","2.5","1.1","5.5","-0.14","0.24","N/A","N/A","N/A","2-7-1","0.250"
"7797","Cloquet's RipSaw Robotics","3190","9.1","1373","1378","3","3.9","2.3","-0.15","0.03","N/A","N/A","N/A","1-8-0","0.111"
"2559","Normality Zero","3191","9.1","1373","1378","2.5","2.8","3.8","-0.04","-0.08","N/A","N/A","N/A","12-14-0","0.462"
"9119","Iron Legends","3192","9.1","1373","1378","2.2","3.5","3.4","-0.23","-0.05","N/A","N/A","N/A","6-18-0","0.250"
"426","Zombie Apocalypse Counter T...","3193","9.1","1372","1377","2.4","0.8","5.9","-0.22","0.07","N/A","N/A","N/A","4-6-0","0.400"
"5219","TeknoSquad","3194","9.1","1372","1377","0.9","-0.2","8.3","-0.26","0.07","N/A","N/A","N/A","13-17-2","0.438"
"9279","FPC Turbo Bulldogs","3195","9.1","1372","1377","1","5","3.1","-0.11","0.04","N/A","N/A","N/A","3-7-0","0.300"
"5599","The Sentinels","3196","9","1372","1377","4.1","2.7","2.3","-0.27","0","N/A","N/A","N/A","3-7-0","0.300"
"7750","Alpine Robo-Bucks","3197","9","1372","1377","5.1","0.8","3.1","-0.07","0","N/A","N/A","N/A","4-8-0","0.333"
"8760","SOUND OF DIDYMA 1","3198","9","1372","1377","0.4","3.4","5.2","-0.11","-0.01","N/A","N/A","N/A","3-7-0","0.300"
"9315","Coding Comets","3199","9","1372","1377","4.9","1.3","2.8","-0.22","-0.14","N/A","N/A","N/A","8-18-1","0.315"
"7560","Meteor Bots","3200","8.9","1371","1376","3.3","0.6","5","-0.09","0.09","N/A","N/A","N/A","5-6-0","0.455"
"2903","NeoBots","3201","8.9","1371","1376","3.6","3.6","1.8","-0.12","-0.15","N/A","N/A","N/A","8-16-0","0.333"
"9289","Vikings","3202","8.8","1371","1376","0.1","5.3","3.5","-0.22","-0.16","N/A","N/A","N/A","9-15-0","0.375"
"6908","Infuzed","3203","8.8","1370","1375","2","4.8","2","-0.24","-0.21","N/A","N/A","N/A","8-15-1","0.354"
"9060","Prepa Tecmilenio - Hermosillo","3204","8.8","1370","1375","2.8","2.5","3.6","-0.19","0.03","N/A","N/A","N/A","3-7-0","0.300"
"2141","Spartonics","3205","8.8","1370","1375","-0.7","3.6","6","-0.22","0.07","N/A","N/A","N/A","5-5-0","0.500"
"1528","MTR (Monroe Trojan Robotics)","3206","8.7","1370","1375","-0.3","4.2","4.9","-0.25","-0.02","N/A","N/A","N/A","8-15-1","0.354"
"9070","CELESTIAL","3207","8.7","1370","1375","2.8","1.3","4.7","-0.19","0.08","N/A","N/A","N/A","1-7-0","0.125"
"5929","Raider Robotics","3208","8.7","1369","1375","5","0.9","2.8","-0.24","0.06","N/A","N/A","N/A","4-6-0","0.400"
"1124","UberBots","3209","8.7","1369","1375","1.9","4.7","2.2","-0.04","-0.29","N/A","N/A","N/A","7-17-0","0.292"
"5275","T.I.M.E.-Bots","3210","8.7","1369","1374","2.9","2.4","3.3","-0.18","0.03","N/A","N/A","N/A","6-4-0","0.600"
"8256","Prepa Tecmilenio - ARMY ROB...","3211","8.6","1368","1374","2.3","2.7","3.6","-0.22","0.08","N/A","N/A","N/A","3-7-0","0.300"
"6155","ElektraBots","3212","8.6","1368","1373","5.1","3.2","0.4","-0.14","-0.09","N/A","N/A","N/A","10-17-0","0.370"
"3020","SMbled","3213","8.6","1368","1373","3.2","4","1.3","-0.22","0.1","N/A","N/A","N/A","4-6-0","0.400"
"5045","SpartaBot","3214","8.5","1368","1373","4.5","2.9","1.2","-0.26","-0.08","N/A","N/A","N/A","8-25-2","0.257"
"3691","RoboRaiders","3215","8.5","1368","1373","2.5","5.6","0.4","-0.09","-0.05","N/A","N/A","N/A","2-8-0","0.200"
"9127","Lioneers","3216","8.5","1367","1373","3.1","1.7","3.7","-0.24","-0.08","N/A","N/A","N/A","10-17-0","0.370"
"7214","Tiger-OPS Robotics","3217","8.5","1367","1372","3.1","4.5","0.9","-0.12","-0.02","N/A","N/A","N/A","5-7-0","0.417"
"9103","Prepa Tecmilenio THUNDERVOLTS","3218","8.4","1367","1372","0.2","4.1","4.2","-0.19","0","N/A","N/A","N/A","4-7-0","0.364"
"8791","Mighty Patriots","3219","8.4","1366","1371","2.4","2.6","3.4","-0.16","-0.05","N/A","N/A","N/A","6-16-0","0.273"
"4768","Cody Comets","3220","8.3","1366","1371","3","1.7","3.7","-0.13","-0.14","N/A","N/A","N/A","9-15-0","0.375"
"6239","The Irrational Engineers","3221","8.3","1366","1371","3.6","2.2","2.5","-0.22","-0.12","N/A","N/A","N/A","3-20-1","0.146"
"3760","AeroBots","3222","8.2","1365","1370","1.6","5.2","1.5","-0.17","0.04","N/A","N/A","N/A","3-7-0","0.300"
"5986","┌ Iron Fangs ┐","3223","8.2","1365","1370","1.3","4.3","2.6","-0.15","0.01","N/A","N/A","N/A","8-16-0","0.333"
"8741","Prepa Tecmilenio - Raccoons","3224","8.2","1365","1370","0.9","4","3.2","-0.2","-0.06","N/A","N/A","N/A","2-7-1","0.250"
"9029","Team NF","3225","8.2","1365","1370","0.8","4","3.3","-0.19","0.02","N/A","N/A","N/A","4-5-0","0.444"
"9046","SESI SENAI BBTECH","3226","8.2","1365","1370","2.8","-0.4","5.8","-0.19","-0.04","N/A","N/A","N/A","4-7-1","0.375"
"9020","Galatasaray Robotics","3227","8.1","1364","1370","1.3","1.1","5.7","-0.19","0","N/A","N/A","N/A","1-6-1","0.188"
"569","Rambots","3228","8.1","1364","1369","2.1","2","4","-0.21","-0.01","N/A","N/A","N/A","3-7-0","0.300"
"9300","Citrus County Schools","3229","8.1","1364","1369","1.4","2.5","4.1","-0.21","-0.03","N/A","N/A","N/A","3-8-1","0.292"
"9195","Team ProdiXy","3230","8","1363","1369","2.7","-2.7","8.1","-0.19","0.07","N/A","N/A","N/A","3-7-0","0.300"
"5183","Devil Bots","3231","8","1363","1368","0.7","4.4","2.9","-0.25","-0.08","N/A","N/A","N/A","6-18-0","0.250"
"8826","Parkway Eagles","3232","8","1363","1368","3.2","2.6","2.2","-0.23","-0.16","N/A","N/A","N/A","8-16-0","0.333"
"8145","Tech Warriors","3233","7.9","1363","1368","-0.2","6.1","2","-0.24","-0.13","N/A","N/A","N/A","2-17-1","0.125"
"5504","The Loose Connections","3234","7.9","1362","1368","5.4","1.5","1.1","-0.24","-0.11","N/A","N/A","N/A","6-18-0","0.250"
"2090","Buff 'n Blue","3235","7.8","1362","1367","3.3","3.5","1.1","-0.22","-0.06","N/A","N/A","N/A","6-6-0","0.500"
"7173","Garibaldi Robotics","3236","7.8","1362","1367","2.5","3.3","2.1","-0.21","-0.01","N/A","N/A","N/A","4-8-0","0.333"
"2190","Team Hero","3237","7.8","1362","1367","-1.1","6.7","2.2","-0.19","0.02","N/A","N/A","N/A","3-10-0","0.231"
"7833","FALCONS","3238","7.7","1360","1366","2.1","0.6","5","-0.23","0.05","N/A","N/A","N/A","5-8-0","0.385"
"8611","Cyber Patriots","3239","7.7","1360","1366","0.9","3.3","3.5","-0.24","-0.05","N/A","N/A","N/A","7-16-1","0.313"
"2895","Blazenbots","3240","7.6","1360","1365","-0.2","2.2","5.7","-0.23","-0.07","N/A","N/A","N/A","2-8-0","0.200"
"7856","UPAD NASA Fusion","3241","7.6","1360","1365","2.2","0.7","4.7","-0.21","-0.07","N/A","N/A","N/A","16-20-0","0.444"
"6922","Apache Genesis","3242","7.6","1359","1365","2.5","0.3","4.8","-0.18","0.02","N/A","N/A","N/A","4-8-0","0.333"
"6616","Mechanical Pumas","3243","7.5","1359","1364","2.8","1.1","3.6","-0.07","0.02","N/A","N/A","N/A","10-14-0","0.417"
"3212","YME Stingbots","3244","7.4","1358","1363","1.3","0.3","5.8","-0.18","-0.01","N/A","N/A","N/A","2-7-0","0.222"
"6725","Westminster WildBOTS","3245","7.4","1358","1363","4.2","-1.8","5","-0.18","0.07","N/A","N/A","N/A","6-19-0","0.240"
"6476","Supernova Star Squad","3246","7.3","1357","1363","-0.2","1.9","5.6","-0.21","0.03","N/A","N/A","N/A","3-8-0","0.273"
"7474","JXN UNITED","3247","7.3","1357","1363","1.8","0.3","5.2","-0.27","0.01","N/A","N/A","N/A","4-8-1","0.346"
"6044","Circuit Breakers","3248","7.3","1357","1362","2.7","1.2","3.4","-0.19","0.05","N/A","N/A","N/A","1-8-0","0.111"
"8209","SEZMECH","3249","7.3","1357","1362","-1.6","4.5","4.4","-0.18","-0.07","N/A","N/A","N/A","2-7-0","0.222"
"8153","Tech4Peace","3250","7.2","1357","1362","1.5","2.1","3.7","-0.17","-0.08","N/A","N/A","N/A","3-4-1","0.438"
"1225","The Gorillas","3251","7.2","1356","1362","2.6","0.7","4","-0.21","0.06","N/A","N/A","N/A","8-19-0","0.296"
"6905","Raiders of the ARC- TEAR-A-...","3252","7.1","1355","1361","2.3","0.3","4.6","-0.14","-0.09","N/A","N/A","N/A","2-22-0","0.083"
"8783","Apeiron","3253","7.1","1355","1361","0.6","4.2","2.3","-0.23","-0.09","N/A","N/A","N/A","0-9-0","0.000"
"6199","E-Hawks - Peñoles","3254","7.1","1355","1361","2.3","2.7","2.1","-0.23","0.02","N/A","N/A","N/A","7-5-0","0.583"
"3976","Electric Hornets","3255","7.1","1355","1361","3.4","1.8","2","-0.25","0.01","N/A","N/A","N/A","7-22-1","0.250"
"6526","Cyber Rangers","3256","6.9","1354","1359","1.9","0.6","4.4","-0.09","0.11","N/A","N/A","N/A","6-17-1","0.271"
"1303","WYOHAZARD","3257","6.9","1354","1359","-1.9","7","1.8","-0.07","-0.02","N/A","N/A","N/A","5-7-0","0.417"
"1329","ViPrs","3258","6.9","1353","1359","1.3","3.2","2.4","-0.09","-0.13","N/A","N/A","N/A","4-6-1","0.409"
"7496","Robo Indians","3259","6.8","1353","1358","1.8","2.3","2.7","-0.24","0.05","N/A","N/A","N/A","2-9-0","0.182"
"7040","POTROBOTS","3260","6.8","1352","1358","4.8","2.8","-0.8","-0.22","-0.01","N/A","N/A","N/A","1-9-1","0.136"
"6020","John Glenn Robotics","3261","6.7","1352","1358","4.8","-0.6","2.5","-0.24","-0.1","N/A","N/A","N/A","7-17-0","0.292"
"4854","Trobots","3262","6.7","1352","1358","3.1","2.6","0.9","-0.23","-0.15","N/A","N/A","N/A","10-14-0","0.417"
"7125","Tigerbotics","3263","6.7","1351","1357","3.3","5.4","-2","-0.1","-0.16","N/A","N/A","N/A","9-15-0","0.375"
"9216","DarienAdvancedRoboticsTeam ...","3264","6.5","1350","1356","1.6","1.2","3.8","-0.25","-0.05","N/A","N/A","N/A","8-16-0","0.333"
"9089","ACS Phoenix","3265","6.5","1350","1356","2.5","4.1","-0.1","-0.19","-0.04","N/A","N/A","N/A","1-7-1","0.167"
"5457","Falcobots","3266","6.5","1350","1356","0.3","1.5","4.7","-0.27","0.03","N/A","N/A","N/A","13-16-0","0.448"
"8799","IZELMAN ROBOTICS","3267","6.5","1350","1356","0.3","2","4.2","-0.19","-0.11","N/A","N/A","N/A","2-6-0","0.250"
"1585","Scitobor Robotics","3268","6.5","1350","1355","1.7","-0.4","5.2","-0.22","-0.02","N/A","N/A","N/A","2-7-0","0.222"
"9095","Potentia","3269","6.4","1349","1355","1.9","0","4.5","-0.19","0","N/A","N/A","N/A","2-7-0","0.222"
"8586","Firebirds Robotics","3270","6.4","1349","1355","5.1","-2.4","3.7","-0.24","0.08","N/A","N/A","N/A","3-7-0","0.300"
"7737","RaptorBotics","3271","6.2","1347","1353","2.9","-1","4.3","-0.22","0.12","N/A","N/A","N/A","3-9-0","0.250"
"8756","Magic Valley Logic Control ...","3272","6.2","1347","1353","4.3","2.1","-0.2","-0.27","-0.1","N/A","N/A","N/A","1-10-0","0.091"
"8719","Oakville Dynamics","3273","6.1","1346","1352","1.4","3.8","1","-0.12","-0.02","N/A","N/A","N/A","4-7-0","0.364"
"5578","Metro Mechanical Monsters","3274","6.1","1346","1352","2.6","4.1","-0.6","-0.2","-0.04","N/A","N/A","N/A","3-7-1","0.318"
"4632","Monti-Pythons","3275","6","1346","1352","4.6","-1","2.4","-0.2","0.06","N/A","N/A","N/A","3-6-0","0.333"
"7270","The Bandits","3276","6","1346","1352","1.6","1.3","3.1","-0.24","-0.07","N/A","N/A","N/A","7-18-0","0.280"
"7109","Clare Chaos Theory","3277","6","1345","1351","-0.9","4.7","2.1","-0.23","-0.17","N/A","N/A","N/A","5-19-0","0.208"
"3090","Ramhawks","3278","5.9","1345","1351","1.3","3.9","0.7","-0.1","-0.2","N/A","N/A","N/A","0-10-0","0.000"
"830","The RatPack","3279","5.9","1344","1350","2.5","-0.8","4.2","-0.21","0.05","N/A","N/A","N/A","5-19-0","0.208"
"7893","Maple Lake High School","3280","5.9","1344","1350","-0.6","5","1.4","-0.24","-0.08","N/A","N/A","N/A","2-7-0","0.222"
"4019","Mechanical Paradise","3281","5.8","1344","1350","-1","3.7","3.1","-0.21","-0.14","N/A","N/A","N/A","2-9-0","0.182"
"4464","Team Illusion","3282","5.5","1341","1347","4.7","-1.9","2.7","-0.26","-0.03","N/A","N/A","N/A","3-9-0","0.250"
"2912","Panther Robotics","3283","5.5","1341","1347","1.4","3.9","0.2","-0.2","-0.09","N/A","N/A","N/A","2-9-1","0.208"
"7332","Vancouver Puddle Jumpers","3284","5.3","1339","1345","2.5","0.2","2.6","-0.22","-0.08","N/A","N/A","N/A","3-8-1","0.292"
"4191","IMC","3285","5.2","1338","1344","4.8","2.1","-1.7","-0.2","-0.12","N/A","N/A","N/A","3-5-0","0.375"
"5234","MarauderBots","3286","5.1","1338","1344","2.8","0","2.3","-0.2","0.02","N/A","N/A","N/A","8-16-0","0.333"
"7781","Port Moody Robotics","3287","5.1","1338","1344","3","1.3","0.8","-0.19","-0.08","N/A","N/A","N/A","0-12-0","0.000"
"5908","Spartans","3288","5.1","1337","1343","3.4","2.8","-1.2","-0.18","-0.25","N/A","N/A","N/A","4-19-1","0.188"
"3359","Royal Robotics","3289","5.1","1337","1343","2.2","-0.8","3.6","-0.13","-0.1","2023varr","Rumble in the Roads","9","6-21-0","0.222"
"9149","RoboCats","3290","4.9","1336","1342","4","-3","3.9","-0.19","0","N/A","N/A","N/A","2-7-1","0.250"
"5669","Techmen","3291","4.8","1335","1341","0.8","0","4","-0.21","0.09","N/A","N/A","N/A","1-9-0","0.100"
